id,Parent Path,complete Name,name,plankton_id,Plankton Breadcrumbs,Level Match?,Plankton Level,parent_id,query
792,792/,Ergonomic Support Aids,Ergonomic Support Aids,7164486718,Health & Lab > Medical Equipment and Accessories and Supplies > Ergonomic Support Aids,Not Match,3,6829802434,update product_category set plankton_id='7164486718' where id=792;
2543,792/2543/,Ergonomic Support Aids / Back Supports,Back Supports,3446758,Health & Lab > Medical Equipment and Accessories and Supplies > Ergonomic Support Aids > Back Supports,Not Match,4,7164486718,update product_category set plankton_id='3446758' where id=2543;
2702,792/2702/,Ergonomic Support Aids / Cervical Supports,Cervical Supports,7171624724,Health & Lab > Medical Equipment and Accessories and Supplies > Ergonomic Support Aids > Cervical Supports,Not Match,4,7164486718,update product_category set plankton_id='7171624724' where id=2702;
2922,792/2922/,Ergonomic Support Aids / Elbow Supports,Elbow Supports,7171636948,Health & Lab > Medical Equipment and Accessories and Supplies > Ergonomic Support Aids > Elbow Supports,Not Match,4,7164486718,update product_category set plankton_id='7171636948' where id=2922;
2264,792/2264/,Ergonomic Support Aids / Foot Supports,Foot Supports,3446742,Health & Lab > Medical Equipment and Accessories and Supplies > Ergonomic Support Aids > Foot Supports,Not Match,4,7164486718,update product_category set plankton_id='3446742' where id=2264;
3337,792/3337/,Ergonomic Support Aids / Knee Support,Knee Support,3434488,Health & Lab > Medical Equipment and Accessories and Supplies > Ergonomic Support Aids > Knee Support,Not Match,4,7164486718,update product_category set plankton_id='3434488' where id=3337;
987,792/987/,Ergonomic Support Aids / Waist Support,Waist Support,10902004894,Health & Lab > Medical Equipment and Accessories and Supplies > Ergonomic Support Aids > Waist Support,Not Match,4,7164486718,update product_category set plankton_id='10902004894' where id=987;
793,792/793/,Ergonomic Support Aids / Wrist Supports,Wrist Supports,7171620591,Health & Lab > Medical Equipment and Accessories and Supplies > Ergonomic Support Aids > Wrist Supports,Not Match,4,7164486718,update product_category set plankton_id='7171620591' where id=793;
2446,2446/,Exam Room Furnishings,Exam Room Furnishings,6912011627,Safety & Security > Safety > Exam Room Furnishings,Not Match,3,6829680133,update product_category set plankton_id='6912011627' where id=2446;
2447,2446/2447/,Exam Room Furnishings / Exam Room Equipment,Exam Room Equipment,6912015064,Safety & Security > Safety > Exam Room Furnishings > Exam Room Equipment,Not Match,4,6912011627,update product_category set plankton_id='6912015064' where id=2447;
634,634/,Exhaust and Emission Controls,Exhaust and Emission Controls,6832473450,Automotive > Otomotive Sparepart & Consumeable > Exhaust and Emission Controls,Not Match,3,6829698969,update product_category set plankton_id='6832473450' where id=634;
635,634/635/,Exhaust and Emission Controls / Exhaust Manifolds,Exhaust Manifolds,6832641046,Automotive > Otomotive Sparepart & Consumeable > Exhaust and Emission Controls > Exhaust Manifolds,Not Match,4,6832473450,update product_category set plankton_id='6832641046' where id=635;
354,354/,Extended Service & Warranty,Extended Service & Warranty,3421013,Service Center > Extended Service & Warranty,Not Match,2,3420501,update product_category set plankton_id='3421013' where id=354;
4334,354/4334/,Extended Service & Warranty / Extended Service & Warranty for Desktop,Extended Service & Warranty for Desktop,3421045,Service Center > Extended Service & Warranty > Extended Service & Warranty for Desktop,Not Match,3,3421013,update product_category set plankton_id='3421045' where id=4334;
3098,354/3098/,Extended Service & Warranty / Extended Service & Warranty for Networking,Extended Service & Warranty for Networking,3421093,Service Center > Extended Service & Warranty > Extended Service & Warranty for Networking,Not Match,3,3421013,update product_category set plankton_id='3421093' where id=3098;
2683,354/2683/,Extended Service & Warranty / Extended Service & Warranty for Notebook,Extended Service & Warranty for Notebook,3421029,Service Center > Extended Service & Warranty > Extended Service & Warranty for Notebook,Not Match,3,3421013,update product_category set plankton_id='3421029' where id=2683;
1722,354/1722/,Extended Service & Warranty / Extended Service & Warranty for Printer & Scanner,Extended Service & Warranty for Printer & Scanner,9979681753,Service Center > Extended Service & Warranty > Extended Service & Warranty for Printer & Scanner,Not Match,3,3421013,update product_category set plankton_id='9979681753' where id=1722;
3892,354/3892/,Extended Service & Warranty / Extended Service & Warranty for Server,Extended Service & Warranty for Server,3421061,Service Center > Extended Service & Warranty > Extended Service & Warranty for Server,Not Match,3,3421013,update product_category set plankton_id='3421061' where id=3892;
355,354/355/,Extended Service & Warranty / Extended Service & Warranty for UPS,Extended Service & Warranty for UPS,3421077,Service Center > Extended Service & Warranty > Extended Service & Warranty for UPS,Not Match,3,3421013,update product_category set plankton_id='3421077' where id=355;
2515,2515/,Exterior Cleaning,Exterior Cleaning,6910771412,"Building & Construction > Building Construction, Support, Maintenance and Repair Serv > Exterior Cleaning",Not Match,3,6910762391,update product_category set plankton_id='6910771412' where id=2515;
2516,2515/2516/,Exterior Cleaning / High Pressure Water Blasting,High Pressure Water Blasting,6910776752,"Building & Construction > Building Construction, Support, Maintenance and Repair Serv > Exterior Cleaning > High Pressure Water Blasting",Not Match,4,6910771412,update product_category set plankton_id='6910776752' where id=2516;
689,689/,Eye Protection and Accessories,Eye Protection and Accessories,6838911654,Safety & Security > Safety > Eye Protection and Accessories,Not Match,3,6829680133,update product_category set plankton_id='6838911654' where id=689;
1954,689/1954/,Eye Protection and Accessories / Eye Protection Accessories,Eye Protection Accessories,6902435268,Safety & Security > Safety > Eye Protection and Accessories > Eye Protection Accessories,Not Match,4,6838911654,update product_category set plankton_id='6902435268' where id=1954;
3208,689/3208/,Eye Protection and Accessories / Laser Eyewear and Goggles,Laser Eyewear and Goggles,6902437364,Safety & Security > Safety > Eye Protection and Accessories > Laser Eyewear and Goggles,Not Match,4,6838911654,update product_category set plankton_id='6902437364' where id=3208;
1964,689/1964/,Eye Protection and Accessories / Protective Goggles,Protective Goggles,6838916461,Safety & Security > Safety > Eye Protection and Accessories > Protective Goggles,Not Match,4,6838911654,update product_category set plankton_id='6838916461' where id=1964;
690,689/690/,Eye Protection and Accessories / Safety Glasses,Safety Glasses,6901493842,Safety & Security > Safety > Eye Protection and Accessories > Safety Glasses,Not Match,4,6838911654,update product_category set plankton_id='6901493842' where id=690;
1053,1053/,Face Protection,Face Protection,6902447434,Safety & Security > Safety > Face Protection,Not Match,3,6829680133,update product_category set plankton_id='6902447434' where id=1053;
3365,1053/3365/,Face Protection / Faceshield Accessories,Faceshield Accessories,6902454606,Safety & Security > Safety > Face Protection > Faceshield Accessories,Not Match,4,6902447434,update product_category set plankton_id='6902454606' where id=3365;
2555,1053/2555/,Face Protection / Faceshield Assemblies,Faceshield Assemblies,6909623537,Safety & Security > Safety > Face Protection > Faceshield Assemblies,Not Match,4,6902447434,update product_category set plankton_id='6909623537' where id=2555;
1762,1053/1762/,Face Protection / Faceshield Headgear,Faceshield Headgear,6902456559,Safety & Security > Safety > Face Protection > Faceshield Headgear,Not Match,4,6902447434,update product_category set plankton_id='6902456559' where id=1762;
1054,1053/1054/,Face Protection / Faceshield Replacement Visors,Faceshield Replacement Visors,6902459584,Safety & Security > Safety > Face Protection > Faceshield Replacement Visors,Not Match,4,6902447434,update product_category set plankton_id='6902459584' where id=1054;
655,655/,Fall Protection,Fall Protection,6838921527,Safety & Security > Safety > Fall Protection,Not Match,3,6829680133,update product_category set plankton_id='6838921527' where id=655;
2017,655/2017/,Fall Protection / Beam and Steel Anchors,Beam and Steel Anchors,6902476257,Safety & Security > Safety > Fall Protection > Beam and Steel Anchors,Not Match,4,6838921527,update product_category set plankton_id='6902476257' where id=2017;
1891,655/1891/,Fall Protection / Body Belts,Body Belts,6902480356,Safety & Security > Safety > Fall Protection > Body Belts,Not Match,4,6838921527,update product_category set plankton_id='6902480356' where id=1891;
2745,655/2745/,Fall Protection / Carabiners,Carabiners,3436828,Safety & Security > Safety > Fall Protection > Carabiners,Not Match,4,6838921527,update product_category set plankton_id='3436828' where id=2745;
1738,655/1738/,Fall Protection / Concrete Anchors,Concrete Anchors,6902488805,Safety & Security > Safety > Fall Protection > Concrete Anchors,Not Match,4,6838921527,update product_category set plankton_id='6902488805' where id=1738;
656,655/656/,Fall Protection / Fall Protection Kits,Fall Protection Kits,6902491660,Safety & Security > Safety > Fall Protection > Fall Protection Kits,Not Match,4,6838921527,update product_category set plankton_id='6902491660' where id=656;
1570,655/1570/,Fall Protection / Fall Rescue Accessories,Fall Rescue Accessories,6902494016,Safety & Security > Safety > Fall Protection > Fall Rescue Accessories,Not Match,4,6838921527,update product_category set plankton_id='6902494016' where id=1570;
